id,lat,lon,public_transport
1477784984,45.4632274,9.188539,stop_position
1477797285,45.4418959,9.1171261,stop_position
1477895647,45.4608884,9.1900894,stop_position
1479134133,45.4652215,9.2073285,stop_position
1479139754,45.4742114,9.2060655,stop_position
1479193475,45.4633317,9.1941594,stop_position
1479193476,45.4632853,9.1941612,stop_position
1479197233,45.4627074,9.1943145,stop_position
1479197235,45.4626842,9.1943387,stop_position
1479241070,45.4780473,9.1976461,stop_position
1479246337,45.4793186,9.1949318,stop_position
1479455193,45.4726294,9.1951702,stop_position
1479455215,45.4727506,9.1951783,stop_position
1480051427,45.4461596,9.1981446,stop_position
1480060585,45.4515004,9.2024955,stop_position
1480164293,45.4574368,9.206564,stop_position
1480171140,45.4536525,9.2152612,stop_position
1480175160,45.4503065,9.220224,stop_position
1480183126,45.4511981,9.2247475,stop_position
1480187490,45.4531609,9.2289059,stop_position
1480287712,45.4779242,9.1689585,stop_position
1481270101,45.4720099,9.1821214,stop_position
1481270157,45.4721707,9.1819953,stop_position
1481281139,45.4797821,9.179827,stop_position
1481344857,45.5025284,9.1238283,stop_position
1481346565,45.5032221,9.1214064,stop_position
1481346583,45.5032124,9.1207467,stop_position
1483366857,45.6481663,8.7223554,stop_position
1483368705,45.6271745,8.7106662,stop_position
1483520787,45.4798283,9.1810505,stop_position
1483555431,45.4856774,9.1824594,stop_position
1483557223,45.4854139,9.1820145,stop_position
1483623156,45.4732728,9.2166558,stop_position
1483635247,45.4730087,9.2180487,stop_position
1483665450,45.4826875,9.2414268,stop_position
1483725718,45.4715613,9.237726,stop_position
1494198627,45.4538706,9.1586267,stop_position
1494202845,45.4552121,9.1627151,stop_position
1494202875,45.455266,9.1629618,stop_position
1494211819,45.4562955,9.1661474,stop_position
1494211826,45.4562632,9.1659464,stop_position
1496367866,45.5278669,9.2834015,stop_position
1496371166,45.5270247,9.2824114,stop_position
1496375453,45.510774,9.2624363,stop_position
1496375469,45.505956,9.2655247,stop_position
1497152885,45.4413539,9.1753207,platform
1497152886,45.4407724,9.1734096,platform
