SEZ2011,closeness,betweenness
151460001451,3.240331264738982e-9,1003839.1984425907
151460001789,2.963292795049151e-9,786395.5001286757
151460001749,2.944360078112335e-9,707038.2475595685
151460000710,3.2043335998728513e-9,1343076.543075716
151460001974,3.2657378262374197e-9,958740.5729503129
151460000711,3.197167482393735e-9,1071888.3017225293
151460002193,3.081278738650168e-9,1453474.2118633096
151460000521,3.24704648908685e-9,1410776.0801146284
151460001727,2.978803207226388e-9,1411237.1853735188
151460000608,3.2273642330202154e-9,1505391.0778401354
151460001424,3.0363077975227016e-9,1391405.9809558154
151460002011,3.0718895969437088e-9,1070948.2161350935
151460002306,3.0857997105686184e-9,1700841.0686088146
151460001507,3.1996507971208184e-9,1880205.0428610265
151460000857,3.158153723329455e-9,1442868.2110555049
151460000605,3.2482181225719875e-9,2206061.93866638
151460005315,3.025226480738598e-9,1216544.209764945
151460001576,3.04642694197207e-9,1205070.951251548
151460001689,2.973429879590216e-9,1132206.6175731816
151460001697,3.047881851998771e-9,971420.2444746813
151460001684,2.7175525116347606e-9,1194063.2623122996
151460000153,3.431168159139367e-9,1644132.5305063862
151460001997,3.225327567634417e-9,997944.9740497606
151460001540,3.096026459584827e-9,1212808.576348445
151820000316,NA,NA
151460003243,2.679467146546508e-9,581263.1275821566
151460003173,2.8928487908996505e-9,929271.7218596858
151460002688,3.0873014043327273e-9,1549123.0159280412
151460003413,3.027242721963461e-9,1436483.035675576
151460003540,2.8970309967160907e-9,1004908.6126592464
151460003489,3.2729501711781807e-9,1941043.8651874422
151460002715,3.1075627143525618e-9,1043073.7615908801
151460003167,3.068540353266222e-9,1236201.2462118883
151460000337,3.3823828282367087e-9,849539.9239027501
151460003423,3.219110134410224e-9,1992596.1313557923
151460002686,3.050874728340275e-9,1557602.3917033141
151460006084,2.84455360617901e-9,633772.5550120617
151460000301,3.3255104382484723e-9,2390098.207395059
151460003361,2.6160153550600884e-9,732304.6756050417
151460002728,3.1071639579420848e-9,1705642.138052113
151460002682,3.1586257334392723e-9,1772403.9167903988
151460000306,3.148250466443552e-9,1677269.4549400476
151460005615,2.822432106241086e-9,562347.5915650856
151460005403,2.935433649267638e-9,1589011.020744381
151460005593,3.0153056202948067e-9,842189.8401143866
151460005508,2.773403556900127e-9,602889.0840207817
151460005514,2.939941306318995e-9,1283243.5967624362
151460005602,2.8900843439003575e-9,1008536.7354615919
151460005700,2.837833959538644e-9,1227418.2238820952
151460005561,2.9339304245486437e-9,895244.467520346
151460005410,2.903668113605293e-9,2254142.8825247632
151460005579,2.938706696649852e-9,1486624.6303156386
151460005541,2.455296707722028e-9,885939.4856919174
151460004882,3.022620753807432e-9,2590710.5910898447
151460004888,2.6140895055207216e-9,828653.4724242003
151460005290,2.172026347184516e-9,288038.4149594004
151460005551,2.881594321752106e-9,1005295.402486281
151460004828,3.008427822148887e-9,1861291.2204137451
151460004843,3.0529328360400452e-9,1085555.0329450362
151460005497,2.99758191498608e-9,1548566.9332963333
151460004842,3.136757514039865e-9,1468119.6483774532
151460005488,3.0513849537076727e-9,1362237.6882914382
151460004784,2.9262368851787555e-9,1096453.3326476193
151460005284,2.2683102547507055e-9,266066.0570807328
151460005683,2.6509122734213777e-9,969057.8941540162
151460005828,2.5562544252085557e-9,761797.3600392218
151460005568,2.9707096056936995e-9,1764465.453389929
151460005595,2.973901501429769e-9,838720.4172075115
151460004814,3.2092860083388327e-9,1381550.0981280426
151460006038,1.8741422234608694e-9,213418.5581278808
151460005846,2.480699791546012e-9,510627.300182775
151460004792,3.144769982623136e-9,836655.1344584032
151460004817,3.1769726616743396e-9,1050674.8707961678
151460005418,2.7649798314379054e-9,2033449.2880243482
151460005547,2.75163867525763e-9,907584.5960223486
151460004829,3.033785097349833e-9,1853010.0575013743
151460004816,3.217551245027279e-9,3144348.524815642
151460005637,2.6095466680334726e-9,295336.6560640349
151460005573,3.0186192453313263e-9,1852504.5407881283
151460005705,2.7651038899345535e-9,781069.5413134205
151460005563,2.9088114627833568e-9,1163666.4394122502
151460004897,2.6893009370589286e-9,904020.3825934052
151460004819,3.17340998633278e-9,869416.8665440041
151460005632,2.1249555517752867e-9,351189.8349464907
151460004776,2.9945681418588207e-9,777342.4234941141
151460005688,2.6337901623156133e-9,901678.650516152
151460005717,2.7159043875901487e-9,990798.4360437442
151460004860,2.927360748601956e-9,1173110.2451016214
151460005550,3.000310309773832e-9,891058.2804877891
151460005704,2.7893359235407725e-9,1077749.8552607333
151460005409,3.078286920206828e-9,3222127.126119813
151460004785,3.0246161850048317e-9,1807198.832936747
151460005735,2.578384056608537e-9,578697.3277034492
151460004848,2.743915408870874e-9,939090.4483850301
151460005644,NA,NA
151460005510,2.6809600432146344e-9,722911.8226119627
151460005629,2.273484342809541e-9,475571.493964513
151460004821,3.0625406764604054e-9,1315736.480878446
151460005713,2.0957964334426775e-9,794457.3728908928
151460005588,3.0498430451411713e-9,673780.2516259494
151460005578,2.9248242894009534e-9,1532794.6814557465
151460005605,2.783190009542508e-9,978052.5700894312
151460005616,2.6532139269450343e-9,653142.2144637895
151460005771,2.59575569044927e-9,592214.4836400549
151460005406,2.638827403465654e-9,1760893.4652171533
151460004778,2.536205599240737e-9,748598.4596936567
151460003143,2.9424862582542483e-9,865018.6276618633
151460003347,2.8276842610691606e-9,957218.3650274328
151460002902,3.043494591936626e-9,956554.3816990058
151460000287,3.35528251118625e-9,1983206.5674113652
151460003380,2.89999194789715e-9,857305.7948881402
151460002949,2.7780097941512507e-9,801034.574342154
151460003520,2.960816997915987e-9,1409628.2463669248
151460002897,3.0479519888925123e-9,934295.2317474543
151460003346,2.699246040447159e-9,875245.8532374856
151460000316,3.243410919935806e-9,1881827.0086251518
151460002948,2.6363158733429605e-09,765394.3149731585
151460002685,3.0163618139752763e-9,1404261.4752292922
151460003550,2.8698372471045002e-9,1065218.0895060338
151460002670,NA,NA
151460002894,2.971285125505524e-9,973779.2668810335
151460003460,3.2650734915881994e-9,938577.6174641806
151460003131,2.880493920565627e-9,1015728.7447909182
151460003502,NA,NA
151460003554,3.0494401926845675e-9,1025771.3311157663
151460003135,3.0020532408246105e-9,334520.78902107413
151460003367,2.459246586221574e-9,423726.55590249505
151460002912,3.009387857357497e-9,966937.1510158462
151460002937,2.8240044128370216e-9,951712.6139586378
151460002898,3.066950233138189e-9,1040710.2704044587
151460002954,2.79036961346862e-9,840365.1475550416
151460002407,2.6485352444208303e-9,588413.6906826916
151460002339,2.7168173978870512e-9,571158.5724004081
151460002447,2.607969340306183e-9,558834.9998691628
151460002402,2.696816534281757e-9,711171.0451910353
151460002381,2.5792501025191544e-9,569052.5906895538
151460002326,2.5752229251532723e-9,479201.19350617024
151460002559,2.6074700818579604e-9,727253.7730634969
151460002394,2.678536338565698e-9,253534.55051322907
151460002389,2.6599253181327194e-9,240291.35050422943
151460002368,2.721810964944613e-9,817496.316988921
151460002336,2.8096302252786143e-9,541400.144225996
151460002496,2.681558765275709e-9,685125.0395361705
151460006097,2.5815133460110666e-9,591614.6939356817
151460002424,2.435686649276391e-9,325230.2728222912
151460002451,2.436269671475279e-9,278124.9350184484
151460002327,2.6879189853413153e-9,616305.9962669765
151460002384,2.5912519960935167e-9,490491.6443894575
151460002337,2.8242220346953164e-9,407930.8045612003
151460002444,2.480167110360109e-9,330353.645976133
151460003378,2.8275492307192554e-9,998486.9356959446
151460003500,3.2349431574159684e-9,1401462.264487968
151460003160,2.8325391743428877e-9,709694.2283015351
151460000340,3.1277813909304445e-9,1726278.9326928542
151460003210,2.7205393124698747e-9,299582.3078297606
151460003348,2.893357092270565e-9,798239.5426871198
151460002811,2.741228261804075e-9,418680.5899204752
151460002053,2.6451878130674136e-9,568983.56824174535
151460002042,2.6476429424895684e-9,735677.2487646418
151460002569,2.8866667397761015e-9,575814.0861073235
151460002758,2.787782489718995e-9,720495.520896416
151460000556,3.1433187498878044e-9,1039131.94372726
151460002329,2.804377329633642e-9,1506080.7777065332
151460002330,2.8045709255374944e-9,692304.6393404934
151460002396,2.6838525954449265e-9,542602.6487695192
151460002362,2.8293993386191656e-9,1273644.1552633718
151460002589,2.6299194325155072e-9,870202.0511738771
151460002422,2.177823651114404e-9,197846.39643621346
151460002338,2.7558168726933253e-9,507061.72441608424
151460002456,2.5836946369839123e-9,408171.31178725115
151460002417,2.4814221347387743e-9,485995.29730607354
151460002430,2.4988789433377956e-9,305050.94770841947
151460002881,2.7804366524450277e-9,665382.3047010557
151460002557,2.7779991698704573e-9,608481.4023099432
151460002065,2.940013339100239e-9,813670.146632062
151460000576,3.107436309771555e-9,1859375.2128349473
151460002890,2.7674284522718364e-9,1033139.0290645038
151460002137,2.9506352031178755e-9,1124550.1791180437
151460002583,2.874060806134958e-9,707327.3728281297
151460002564,2.770161964320092e-9,636461.8324179673
151460000568,2.9708671832218875e-9,1435214.2493298654
151460000595,2.9845097228587784e-9,1533531.8483442408
151460002650,3.1489044426465558e-9,1816017.2530423156
151460000573,3.0902183202514365e-9,1182163.9331408897
151460002609,3.214433715357622e-9,1502497.806343897
151460002598,2.8616763058326453e-9,1308066.2766901124
151460002769,2.794846436225188e-9,756486.0506205517
151460002775,2.7686951844689452e-09,792675.7300316725
151460002625,3.0856349053225897e-9,1318811.5340894707
151460002805,2.6712427184205736e-9,457868.47588126303
151460002793,2.8266680283010197e-9,763526.0920493773
151460002499,2.85029876610214e-9,656718.8878880575
151460002204,3.1689132612719106e-9,872655.3119559214
151460000566,3.1159986099427217e-9,2066111.6273646897
151460002179,3.112997891244015e-9,854270.9918534788
151460002624,3.0991550863107866e-9,1190972.4905629496
151460005269,2.6158579239275925e-9,467877.8794171982
151460003345,2.783498225572128e-9,1011449.3342879533
151460002923,3.033335802680842e-9,839992.1304156723
151460002412,2.6508527125614414e-9,509577.88790498214
151460002386,2.6276498219143054e-9,382423.8948517823
151460002360,2.8089538050757828e-9,569651.3828138721
151460002449,2.5932204114933454e-9,458548.970361058
151460001945,2.711064297267026e-9,701160.4775862138
151460002357,3.0060877458896204e-9,1137897.1716010568
151460001925,2.6116229004480012e-9,486733.4687614645
151460001271,2.6083927787810082e-9,833076.2636252727
151460001737,2.7171390429224976e-9,729913.4617088307
151460001926,2.6226357095981652e-9,519436.45390910795
151460001120,2.745296598347953e-9,536769.399716404
151460001924,2.7402307248703667e-9,548312.1299324101
151460001110,2.66177649255809e-9,618873.8501632815
151460001115,2.7737991994974814e-9,531479.6002908013
151460001959,2.9381810206593116e-9,606001.4376482498
151460001855,2.6001933027731806e-9,757305.7281770562
151460001124,2.745907039492827e-9,596328.5445921982
151460002116,3.019339068203198e-9,1343596.7809336872
151460002579,2.787573238288215e-9,737923.488989583
151460002785,2.6528633230699516e-9,768070.991499912
151460002541,2.755102923121743e-9,901500.4910632174
151460000587,3.124892740682576e-9,1225115.5739345113
151460002784,2.3215841988402984e-9,613758.4648407276
151460002563,2.8010626930738516e-9,550962.6426972593
151460002789,2.8187248187196807e-9,704947.641566715
151460002148,3.0374027119906264e-9,881562.6192530156
151460002768,2.828754335520278e-9,607184.8433691536
151460002529,2.790327870769401e-9,999248.9858068315
151460002595,3.077831183796537e-9,1758226.1063243332
151460002037,3.0941946972558832e-9,1630836.2725490704
151460002880,2.421780045015352e-9,722957.4374240632
151460002571,2.793216721344705e-9,674694.5972721777
151460002483,2.7905418832395208e-9,475338.6971770836
151460000559,3.192112680433596e-9,982289.5327352047
151460002547,2.7127117432504494e-9,980095.3501219507
151460002648,3.079225083917408e-9,1270291.3881914364
151460002199,3.171391833018095e-9,1071802.3052856612
151460002139,2.9558426386308392e-9,990357.1780598288
151460003553,2.9888485663254517e-9,1097865.6532602939
151460003124,2.5417368502672986e-9,531243.7275457222
151460002926,3.107149189154286e-9,894456.5775649959
151460002918,3.027840670824443e-9,834979.8598057582
151460000231,3.324839293885108e-9,1326078.7941729394
151460003193,2.867240229602692e-9,501617.062230342
151460003448,2.6565493723526747e-9,959181.4964354223
151460002913,3.0841468401961373e-9,557435.5087458908
151460003134,2.963805240205102e-9,772462.9267476841
151460003314,2.8952021661699933e-9,556140.0496132186
151460003442,2.9065266310577845e-9,1267711.9563104743
151460003648,3.0651097182286316e-9,1464499.1078561372
151460003375,2.7910695135661436e-9,860071.1223961533
151460003178,2.9241271205752217e-9,1041997.6625041693
151460002960,2.690082735296036e-9,799857.1245724229
151460003321,2.9138209054695155e-9,339331.6304481748
151460003358,2.421715024559351e-9,569094.9047726933
151460003344,2.786556314608594e-9,968942.8244354175
151460003781,3.2211405146256965e-9,1427625.5458009227
151460003485,3.16745029620234e-9,1813740.0055218306
151460003181,2.797658292397143e-9,1120021.490855208
151460001310,2.7851858744810735e-9,640546.1444386265
151460001116,2.772370420593609e-9,430936.86876979965
151460001306,2.728858172138814e-9,651582.4508015953
151460001353,2.5098106061079453e-9,332759.2770324899
151460001972,2.0216457630107204e-9,395471.7909438404
150320000102,2.4939078389541075e-9,520777.6122245271
152090000143,2.4611123393426264e-9,380743.9606363722
151460003851,3.0958310076352306e-9,1579849.4319505915
151460004685,3.1411476389573743e-9,2046467.6274688975
151460003934,3.0862422962453654e-9,1702359.7137952019
151460004718,3.0936895000842626e-9,1805662.8124481938
151460000472,3.0687432473391904e-9,1155357.3620417586
151460000116,3.2748564356737224e-9,4786520.808768478
151460000380,3.373671675716195e-9,2136702.916795481
151460000361,3.3494637620385208e-9,2117288.975697142
151460000457,3.1670344224139395e-9,1758873.3946599495
151460002794,2.8323362638219306e-9,1020125.6386676026
151460002844,1.6587366330220162e-9,225503.82530573508
151460005479,2.869902977583987e-9,1346992.9043676334
151460002843,1.8581384863638456e-9,333076.0675548457
151460002850,2.4184114202285598e-9,278527.6223026484
151460002842,1.5842191097463119e-9,185682.19919731293
151460002830,2.5964701166709996e-9,444099.40007499023
151460005065,2.4616609363903083e-9,338403.59301943507
151460002821,2.5305796571697353e-9,399924.3082390068
151460002824,2.508111568337808e-9,385396.41945602687
151460001767,2.8101416251998544e-9,563791.4324693654
151460001954,2.693740245589885e-9,464160.0012070534
151460001848,2.8180143929674196e-9,791149.4086089819
151460001318,2.5809498591135764e-9,690737.5747587709
151460001713,2.750230485184128e-9,808182.8483383982
151460001964,2.826225337783208e-9,710441.7369428601
151460001949,2.8187210024074263e-9,542930.2195208482
151460001296,2.6111540199579215e-9,526578.4110644216
151460001761,2.901270374043982e-9,797262.2276934803
151460001255,2.5145663348069847e-9,260905.86161484357
151460001953,2.685270473945021e-9,459138.8805687544
151460001121,2.765747849296009e-9,438178.2068339962
151460001965,2.972128452059902e-9,1149888.6623167098
151460001302,2.7421961149124455e-9,750448.773509491
151460001311,2.754690364640159e-9,637886.9290734727
151460001951,2.764231949095581e-9,544411.3841756665
151460002349,2.816730344132771e-9,482540.795457221
151460001122,2.7367991047573862e-9,487359.46008686663
151460001928,2.6848599074987295e-9,383570.857799228
151460001970,2.4660766297469674e-9,526333.0449890369
151460001114,2.741464191968079e-9,576148.4202066913
151460002353,2.878562354441244e-9,304324.20402511104
151460001091,2.7624464844265737e-9,858834.3871037086
151460003393,2.8609200156686087e-9,1165909.3878840066
151460002974,2.8274236116350605e-9,658872.497052347
151460000290,3.0588709144388765e-9,1250833.6492859516
151460003328,2.874962742315677e-9,716045.7878592719
151460004635,3.2621746466267545e-9,2054872.4257186877
151460000652,3.2987899831296737e-9,1852461.2115949737
151460003801,3.2766495262290164e-9,1829996.3888722197
151460000367,3.3227932034252623e-9,1615670.700533588
151460000037,3.475234031149622e-9,7812904.044696007
151460003891,3.3035056137646785e-9,897957.4559116225
151460000224,3.411162576082613e-9,1901222.322413203
151460003847,3.227339757275333e-9,1873554.895074814
151460000123,3.2080064308775497e-9,1385539.9884375557
151460003914,3.319022438341866e-9,5102363.145091474
151460003797,3.2868493020471726e-9,2068630.8405231643
151460004515,3.33829742822198e-9,1036772.1200500235
151460004638,3.221718049861315e-9,1109021.0459176728
151460004161,3.13076024192106e-9,1684822.5767553383
151460003816,3.316607665257205e-9,1842043.963113536
151460005325,3.085332064199854e-9,2454849.143024153
151460003910,3.3054759847111976e-9,3190578.4156851834
151460004676,2.980991462687193e-9,1701770.578777459
151460003933,3.0205885562760072e-9,1587937.3707936124
151460000264,3.288134664004081e-9,1844962.3447509592
151460003895,3.3114352560265026e-9,1523690.6484747636
151460004425,2.5308368014783832e-9,638950.0078434797
151460002588,2.6135405178789057e-9,751837.6255707942
151460002825,2.675415304329092e-9,281392.2876511835
151460002846,2.164096241551357e-9,499607.2763719647
151460002593,2.318708509674189e-9,544654.8533155693
151460002847,2.443873417251494e-9,532604.9437910678
151460005792,2.076763684592008e-9,260761.15876061365
151460002845,1.723741759084204e-9,259152.1699819577
151460003058,2.4400600577620957e-9,226847.71693413547
151460003061,2.4486153990186502e-9,118467.3249135858
151460006102,2.4989645335901433e-9,411217.52701946406
151460003097,2.369552962960884e-9,451685.9443893363
151460003042,2.4460448701333042e-9,245455.90073548036
151460003019,2.2631166298072227e-9,340259.35322893475
151890000170,NA,NA
151460003112,2.5587881687946878e-9,489641.3916532175
151460003219,2.699842824245062e-9,397836.4999164981
151460003025,2.4903040382269216e-9,390527.4303630251
151460003064,1.9269689850292354e-9,91360.45886908434
151460003084,2.6480145616598958e-9,691623.9675799342
151460001304,2.746700013097071e-9,856768.2224928717
151460001100,2.6641485089862223e-9,905645.7635915494
151460001843,2.6372164588639622e-9,372825.5745939281
151460001738,2.1888742520731183e-9,540266.3954842809
151460001849,2.806380677183518e-9,842326.3996237335
151460001919,2.7801153076616705e-9,682510.5386534703
151460001895,2.7358486065359426e-9,446684.2540150577
151460002308,2.9966857738229603e-9,1280999.7508988378
151460001321,2.648238169634742e-9,1647467.3505702252
151460001084,2.7286697760465574e-9,1693134.4357523324
151460001765,2.952799904720751e-9,553854.6550797088
151460002905,2.8680324227200897e-9,1229658.9277359357
151460003223,2.30004618620964e-9,295319.1685915974
151460002678,3.3550396730606138e-9,3092289.7122567184
151460003650,3.0516057786386313e-9,1253557.2209108565
151460003164,3.053286518488725e-9,1104863.5359960934
151460002896,3.0209435132590315e-9,906473.0240852947
151460003419,3.1829797791915992e-9,1242566.3976362715
151460002963,2.7002818298215674e-9,908514.7789523754
151460003564,2.9867474492794693e-9,920508.092378139
151460003536,3.1192910101968397e-9,1245513.4351509672
151460000118,3.194269182522127e-9,2741512.472623588
151460000268,3.493929538011677e-9,6222483.513382676
151460004647,3.147841452589972e-9,1650144.7650050437
151460000449,3.075885349608298e-9,1784932.4071118527
151460000464,3.1913496616379515e-9,2462676.5509584807
151460000129,3.248547740293222e-9,3056283.6212709015
151460000362,3.266026911362196e-9,1746357.2569317047
151460004662,3.0798138298728196e-9,1325389.6893998552
151460000673,3.14757208900308e-9,1428187.4072926308
151460005357,2.830133943961753e-9,1478512.995645204
151460006094,2.576093587377934e-9,459058.0889012715
151460003221,2.623286117427017e-9,333600.3603264034
151460003104,1.6167972301082762e-9,98475.38581341958
151460003051,2.580147123199915e-9,691243.2240382875
151460003066,2.3564810163926167e-9,306820.7180392168
151460006105,2.3952477238586017e-9,335390.86909606593
151460003076,2.556112371600113e-9,517648.52927830466
151460003231,2.7359231630078378e-9,330290.6885590972
151460003229,2.6304049443651243e-9,410227.7308926801
151460003110,2.4799309463798615e-9,464608.02008525364
151460003014,2.4271101581223796e-9,497270.0078451556
151460003049,2.486199982378884e-9,327051.8778665622
151460003081,2.515359702781536e-9,459813.6618639403
151460003054,2.5513702750673876e-9,448082.0552391541
151460003063,2.4088421237173464e-9,227210.1097387844
151460003105,1.89808987549469e-9,212443.01160691038
151460003068,1.864013235721183e-9,185834.02794637013
151460003409,3.0642247923306827e-9,1616505.1224030799
151460002970,2.9213624310181636e-9,1799072.530079822
151460003200,2.944761115417012e-9,676984.464105657
151460003450,2.8738109836191743e-9,1200763.6618309135
151460003182,2.8126935800408937e-9,1288344.1331458688
151460003128,2.8236373354571407e-9,889054.6440454053
151460000211,3.392180976577752e-9,825418.539307367
151460002959,2.6621971063315556e-9,654075.134103028
151460003186,2.2533850791605922e-9,619454.4923731678
151460000329,3.216165259025598e-9,1954341.3907428584
152090000280,NA,NA
150810000271,2.4345913363379177e-9,409695.22223543865
152090000319,2.48802398977606e-9,487620.33884462307
150810000264,2.1673005650327134e-9,366839.1028532292
151460003480,3.329846924725201e-9,837778.4470680099
151460000296,3.21888716367402e-9,1745948.1974076165
151460003467,3.1220193876255697e-9,1149742.0342627147
151460002676,3.188521065677235e-9,1988745.3598441845
151460000348,3.2623953727464875e-9,1511135.353258085
151460000233,3.299131388037635e-9,1508964.769141709
151460003207,2.7592076352292245e-9,264824.07553908334
151460003337,2.922885144522353e-9,711816.7342447761
151460002403,2.718128555100292e-9,877460.2781604109
151460002416,2.5750091596315334e-9,514480.4625205791
151460002423,2.4694987869041777e-9,267567.90964447387
151460002435,2.3965836585451384e-9,254374.6439184811
151460002454,2.6173730275525972e-9,543847.9863924448
151460002364,2.3483928807628772e-9,1143919.0854686787
151460002387,2.679316393953734e-9,269570.595383296
151460002369,2.7018806597852563e-9,784933.8478873593
151460002415,2.6614971955980028e-9,162907.9717576424
151460002401,2.6923451083107967e-9,541485.6061902813
151460002460,2.5592830831526165e-9,396800.71165318694
151460002413,2.6640977971047037e-9,317387.51316935377
151460002379,2.5533685104168006e-9,558293.958610166
151460002395,2.6797933672003276e-9,443150.8377540258
151460006098,2.5543309939410907e-9,340870.04949272436
151460002365,2.7680535503698793e-9,1138600.9273433192
151460002340,2.720933345102315e-9,525078.6972231005
151460002406,2.6532686836998653e-9,651156.7309476878
151460002455,2.600124271041238e-9,429792.5108956954
151460002373,2.6258552057137964e-9,528680.6933604483
151460006095,2.575858452280019e-9,464488.548053965
151460002400,2.679569012402381e-9,391261.7479644958
151460002419,2.4911506431589366e-9,303639.8828854279
151460002426,2.460971680382052e-9,499055.10232329427
152090000283,2.531771899878613e-9,475367.56297551293
152090000189,2.5320783877509127e-9,452046.1660991507
150810000270,2.456219511563506e-9,420309.9648448939
152090000345,2.5604323097010207e-9,527384.0337566484
152050000082,2.374478834853916e-9,355847.5605490254
151460001313,2.776904212528563e-9,1276405.4795526818
151460001874,2.337464350510638e-9,281986.7192678559
151460001969,2.7472708346570785e-9,613238.1146883591
151460001291,2.619377664073686e-9,918568.9553449936
151460001968,2.7145936714126452e-9,546412.3749561913
151460001921,2.796016561120395e-9,516832.49802717665
151460001081,2.851343554004009e-9,473440.1851925571
151460003555,3.084735385438073e-9,1109532.3632361172
151460003369,2.72970201244573e-9,709472.8065728422
151460000292,2.9078284431049427e-9,803129.7007409268
151460003404,2.6970996794977235e-9,780513.0044288939
151460003204,2.86706551400715e-9,524209.4612183736
151460000318,3.2755141735486157e-9,1867851.8105831512
151460003147,2.9334807719270637e-9,722235.4596961132
151460000327,3.3685989384991796e-9,2913524.950353
151460002726,3.0933933660443935e-9,1468223.8529088364
151460003363,2.7966487493082254e-9,799406.5499408401
151460002717,3.1466669754417597e-9,1393916.5465579743
151460003507,2.948499466069733e-9,1031563.2307758199
151460003319,2.819633930704408e-9,660422.2769344791
151460000353,3.229807419762146e-9,1089052.426851159
151460003490,3.2703076790378298e-9,1465572.065391093
151460002689,3.0932322547454127e-9,1596651.6790254097
151460003190,2.8135670593882544e-9,1405968.5323949587
151460003259,2.8212112374937116e-9,511783.2923697932
151460003154,2.9252626735558505e-9,935774.4329937212
151460003406,2.8913875693426412e-9,1265877.143391993
151460003304,2.8056590386036284e-9,631235.2032789972
151460003150,2.9543947491041618e-9,923437.0792449795
151460003211,2.688477651371946e-9,278338.23587466695
151460003203,2.85015926138534e-9,678792.5272751783
151460002929,3.0174643855659777e-9,766286.0014441558
151460002702,3.1423953717339568e-9,1490739.6321536058
151460006100,2.701497135371505e-9,477762.2625573666
151460003387,2.8208998561127675e-9,1080490.2602702822
151460003376,2.7235221285642373e-9,915663.632783312
151460003136,2.919140978442439e-9,527156.6973101778
151460003457,3.1834617147744626e-9,1420695.9955584367
151460003325,2.8346258199429772e-9,1355310.9638581453
151460003463,3.2857545563081083e-9,1217276.988571681
151460003155,2.9855866543378683e-9,1021555.0447237983
151460003249,2.65040638455753e-9,426937.13703426166
151460003524,2.9798889552077556e-9,1099338.8126941859
151460003543,3.1041354474203614e-9,698553.0112781181
151460002502,2.888610407601937e-9,956963.4293929163
151460002114,2.925253537678724e-9,1021499.7486728674
151460002772,2.79553596328518e-9,808740.6861235441
151460002634,3.119967157589901e-9,1018145.3896838826
151460002208,3.1766782331212267e-9,1133773.9340091548
151460002443,2.388915362005871e-9,233024.90776391138
151460001325,2.7094703678232576e-9,1032706.9406749719
151460001103,2.63123102810985e-9,773140.0774410948
151460001956,2.7479786721134088e-9,587124.1100456071
151460001094,2.791337388671865e-9,724491.2553774558
152090000343,2.5491727327480513e-9,553091.6705523245
152050000080,2.491904880217907e-9,543315.3471434648
151460001102,2.646984906603876e-9,965252.6122682063
151460001734,2.6924236846489366e-9,669133.9638107717
151460001833,2.840805431101855e-9,958296.2852012458
151460001892,2.826269977573315e-9,317804.0701720492
151460001268,2.515727283271327e-9,536044.1166328334
151460001912,2.365037536025688e-9,773939.120347314
151460001314,2.726603320763662e-9,741806.740546481
152050000016,2.4611357739601913e-9,483131.57778481615
151460006072,2.3992554072147396e-9,324035.32916529034
151460001098,2.4970873866555196e-9,731688.7899088594
151460001902,2.0976605631846544e-9,385344.7552325883
151460001097,2.6685121560359102e-9,518925.2539226794
151460001763,2.9213918995526216e-9,857377.0714156362
151460001918,2.802133226453325e-9,653889.5141527795
151460002348,2.7561144707344067e-9,441248.828133562
151460002792,2.5792860852152257e-9,509997.2745520774
151460002487,2.903126552560289e-9,293301.22693712823
151460002570,2.8174975157041425e-9,721373.1087823034
151460002203,3.162941098881812e-9,930332.6409511886
151460002155,2.492921911136308e-9,885073.5490226343
151460002481,2.795940715789656e-9,685640.4803914302
151460002659,3.083101381398348e-9,1260088.2138875194
151460002762,2.7373324356160327e-9,764915.3400209409
151460002507,2.413051104456391e-9,658714.8345288865
151460000602,3.179212074649098e-9,2353134.6895229416
151460002183,3.056559750916639e-9,772943.1103895955
151460002080,2.786407996608891e-9,1344394.8329939102
151460002582,2.8531059886314624e-9,834265.9965995804
151460002635,3.118221709636485e-9,1054818.6903040481
151460005210,2.5506269061186663e-9,452985.72697427805
151460005304,2.749270093637445e-9,821816.7724932549
151460005215,2.599118766193773e-9,439098.09021158086
151460005162,2.5885034371826964e-9,496560.32757132675
151460005092,2.483348742812929e-9,430914.95624414465
151460004936,3.0621495490246623e-9,844725.0065813035
151460005172,2.6508572798063466e-9,357024.43736821134
151460005084,2.0053429855915065e-9,244097.07440593437
150320000036,2.319977390454633e-9,490829.55489980924
151460000637,3.309906347381856e-9,2522502.6920409454
151460000593,3.0420020825102618e-9,1470034.7271653912
151460002530,2.8939069572162296e-9,798127.5773026347
151460002952,2.7872997066818037e-9,994711.775055889
151460003388,2.820611977698389e-9,1102457.8664597196
151460003359,2.8743598681000985e-9,247529.7368910701
151460003531,3.0599219273723256e-9,1059662.861067408
151460003777,3.3181757987680114e-9,510205.2759558829
151460002939,2.8132049732655136e-9,916369.4680600257
151460000295,3.2434544649673007e-9,2493063.5558447484
151460003495,3.2080375621230615e-9,1317667.9409775303
151460003573,3.1667226204750524e-9,1409410.0001704562
151460003250,2.6304161634212996e-9,382823.492712526
151460003189,3.051667016756791e-9,1687112.8936565337
151460003417,3.0596286419528724e-9,1723130.914223286
151460000581,3.250613327594119e-9,3128224.693667067
151460003458,3.1203121272082234e-9,1364709.4733158394
151460003251,2.6928844138158267e-9,334529.17269768316
151460000363,3.235809481705184e-9,1596576.2849841532
151460003913,3.2735775384714682e-9,3303525.341602416
151460000645,3.3358181553123197e-9,1820826.9954067122
151460001852,2.5973442651193666e-9,712074.0927833738
