CVE_GEOAGE,closeness,betweenness
0900500012165,1.17820535551219e-11,10697169.9840914
090050001199A,1.17639660723341e-11,6561830.48555409
0900500012019,1.17878281409331e-11,5651862.8137109
0900500011932,1.1732984619793e-11,7077049.58269912
0900500011186,1.16877003141859e-11,9120920.01129827
0900500011006,1.17235090208029e-11,8639159.57656747
0900500010741,1.19086056133737e-11,16908084.2349118
0900500010968,1.1960538975949e-11,13086827.2649549
0900500010667,1.18098939453959e-11,8779736.58148857
090050001288A,1.18085014345814e-11,6469062.10407852
0900500011133,1.19744444833117e-11,8378256.3922192
0900500010559,1.18628732370833e-11,10291110.8305928
0900500010417,1.18101475648652e-11,19808135.1292386
0900500010474,1.19280731345413e-11,9308290.82558083
0900500010489,1.17542495873575e-11,10177981.2811943
0900500010281,1.19628697601339e-11,9923162.79460801
0900500010277,1.19477010670326e-11,18043086.4404732
090050001320A,1.16534302379639e-11,10398094.2343068
0900500013197,1.16230883854499e-11,10028830.1257905
0900500013426,1.15504972551048e-11,9758578.38436669
0900500010084,1.11592596098344e-11,5491898.59008985
0900500013286,1.115179539628e-11,4543230.40189517
090050001078A,1.18295883682408e-11,16532289.3531879
0900500012682,1.16543208349489e-11,8781549.18492051
0900500010845,1.15936786438476e-11,9780850.72835287
0900500013178,1.17299182366232e-11,7908087.32108557
0900500011025,1.1645000454554e-11,10293951.809658
0900500010385,1.20322260158611e-11,14389084.0869466
0900500011275,1.20855714929464e-11,12598319.4477538
0900500011129,1.20799090909827e-11,15770828.4246151
0900600010274,1.24786824452687e-11,12228898.395677
0900600010293,1.23219366330234e-11,9875263.17692534
0900600011037,1.22183404922227e-11,6942606.72980203
0900600011018,1.21910592962404e-11,7347145.97662919
090060001058A,1.24985830039547e-11,10574585.3215999
0900600010791,1.24137402818754e-11,8879768.70173929
0900600010594,1.24056026878113e-11,10906238.7994586
0900600010645,1.22966563082396e-11,5130723.84467223
0900600010823,1.22514688771139e-11,9575342.68246103
0900600010842,1.21584831664483e-11,6942885.53446263
0900600010471,1.21923849081436e-11,13026963.9362615
0900600010698,1.23207099584015e-11,4172842.18930177
090060001115A,1.22301580720052e-11,5916272.29911708
0900600010043,1.20284071220424e-11,9109198.07708529
0900600011179,1.20149885190886e-11,7090039.89909785
0900600011200,1.19795890275672e-11,11759659.2474534
0900600011183,1.2075159888886e-11,8460947.56821137
0900600010170,1.21088488984007e-11,13335622.4248465
090060001033A,1.19553016741129e-11,8941603.58369617
0900600010344,1.1954390578266e-11,7529337.13183927
0900600010325,1.1972967135367e-11,8551046.94543147
0900600010310,1.20305129476131e-11,8915892.75251646
0900600010556,1.19231867271155e-11,9022253.57225456
0900600010999,1.19099811776254e-11,12878749.7638958
0900600010363,1.1954776681848e-11,8641864.59433367
0900600010700,1.22218800004457e-11,5343984.97349259
0900600010039,1.2012609479838e-11,15658155.8452408
0900600010679,1.22946954326385e-11,9911697.27993644
0900600010607,1.23601580474572e-11,9162852.73291606
0900600010664,1.22561726717689e-11,6443861.61606568
0900600010626,1.23078172814823e-11,5006718.40935459
0900600011164,1.20943977719226e-11,9469545.02466227
0900600011130,1.21768511558905e-11,11582837.3706189
0900600011126,1.25587867633617e-11,9088876.23671195
0900600010202,1.20014040168459e-11,10521112.9056258
0900600010081,1.20004836907722e-11,7867773.06190931
0900600010096,1.20281368483297e-11,8917330.10933768
0900600010486,1.2169981030781e-11,21146370.1252369
0900600010058,1.20672459852768e-11,10880253.2639175
0900600010077,1.19960955156396e-11,7932490.53930893
0900600010772,1.23384492719857e-11,9802233.13222148
0900600010768,1.24037483804248e-11,7320177.63770581
0900600010908,1.22747146345111e-11,10979974.3730086
0900600010787,1.25214146191124e-11,7435031.2417459
0900600010715,1.22659277079067e-11,5830654.19142383
0900600010734,1.22503430786703e-11,7537464.46312593
090060001072A,1.22661406763897e-11,7366736.07051648
090060001026A,1.24848822116311e-11,10289607.4165781
090060001019A,1.20355139667922e-11,9232289.66529087
0900600010683,1.22295798886082e-11,7494005.80038067
0900600010359,1.19382358358707e-11,8082032.33068197
0900600010522,1.19365071808143e-11,9303369.56874807
0900600010838,1.22141385169952e-11,6925845.55790898
0900600010255,1.2591444939812e-11,12008780.8138574
0900600010024,1.20152549804751e-11,9271738.59689173
0900600010503,1.20811432457958e-11,12126048.7587779
0900600010490,1.21014156885709e-11,20374911.2481092
090060001108A,1.21699004425801e-11,12354741.7047528
0900600010946,1.20547872919808e-11,8599804.18735396
0900600010931,1.21694484449446e-11,7417022.26536766
0900600010927,1.20878579838177e-11,8516323.95745916
0900600011075,1.23211034083142e-11,8211251.26179903
0900600010804,1.23555863791254e-11,8389725.92474002
0900600011060,1.23614130467159e-11,7654668.37846072
0900600011056,1.24013976224461e-11,8127029.56988346
0900600010575,1.2529706775562e-11,8565415.6417747
0900600011041,1.23883051093e-11,8150025.27021624
0900600010289,1.26215416386447e-11,8857851.67864504
0900600010414,1.24899755266445e-11,10208579.8780771
0900600010166,1.2214599802267e-11,14881723.5024489
0900600011094,1.2150496553118e-11,12587468.3122642
0900600011107,1.21546684488044e-11,10346485.1356287
0900600011111,1.25011098613006e-11,10312074.0082281
0900600010429,1.24665853389583e-11,5150938.18222389
0900600010753,1.25452077605486e-11,5616904.13990878
0900600010880,1.22738845220071e-11,9852889.06131032
0900600010895,1.22479507121964e-11,9591943.94409385
0900600010452,1.23513128934114e-11,9241406.77482378
0900600010611,1.22778513665895e-11,7370271.55025261
0900600010448,1.23610028293453e-11,7573385.91303441
0900600010240,1.26882572731535e-11,8982275.46960714
090060001065A,1.2268819037687e-11,9313722.50269961
0900600010630,1.23847064350549e-11,8759534.21927173
0900600010433,1.24004622558516e-11,8431583.22008129
0900600010185,1.20031265044772e-11,11276134.2701522
0900600010132,1.22525113376405e-11,10323876.4521875
0900600010397,1.26093365138492e-11,8722056.79697885
0900600010382,1.25282332126153e-11,8823648.68044704
0900600011003,1.19453682179823e-11,12049277.7607769
0900600011022,1.19371945587154e-11,14763635.9992452
090060001001A,1.20100249639144e-11,9829755.26380891
0900600011198,1.20562880340369e-11,20499758.6027278
0900600010236,1.2571575051796e-11,16489528.9029822
0900600010984,1.21542668103834e-11,11294078.7957662
0900600010876,1.23095266336719e-11,9887807.19807929
0900600010749,1.23579020584446e-11,8806689.78651942
0900600010378,1.2485454957965e-11,9535239.36175156
0900600010221,1.24930441563828e-11,11923383.4944774
090060001097A,1.21800266727032e-11,9470466.54534845
0900600010965,1.22158899708554e-11,7623351.23407673
0900600010950,1.21760027039026e-11,8520650.36150248
0900600010537,1.19468560725005e-11,9209087.56196938
0900600010541,1.19048912177618e-11,9327403.22798285
0900600010109,1.19965278456493e-11,14016184.7806177
0900600010128,1.19886080642881e-11,15810733.3502175
0900600010217,1.19543938205275e-11,17820628.0464139
0900600010518,1.19062725423224e-11,10774437.4450937
090070001522A,1.14517666427566e-11,9114666.69237909
0900700014857,1.1360367443706e-11,6183864.0025448
0900700011509,1.17205678829571e-11,10454050.7007432
0900700011443,1.19276937387553e-11,8111429.7009434
0900700011941,1.12009525574685e-11,7218810.90243669
0900700010017,1.18567256795526e-11,16553803.9972954
0900700010483,1.20865195267711e-11,9933375.52835061
0900700010642,1.18545640791396e-11,9336729.37237941
0900700013810,1.15681057981066e-11,6869761.08203846
0900700015821,1.17909820412144e-11,20862099.7907378
0900700015200,1.19112601295495e-11,12541216.7550701
0900700012460,1.20176409038621e-11,18290940.4913993
090070001006A,1.20104463701736e-11,10855402.7863837
090070001013A,1.19809117452967e-11,10184255.1738745
0900700010214,1.18446701591057e-11,12892444.1645425
0900700014560,1.17476170253536e-11,19454870.9655523
0900700015836,1.16862221416226e-11,12390994.1107594
0900700014575,1.17290358006185e-11,15893816.6700228
0900700014537,1.16982402250687e-11,12010461.6097685
0900700014522,1.17161658836787e-11,11403225.8807309
0900700015183,1.1720828389482e-11,10968664.6460013
0900700010426,1.18716363240962e-11,10777403.4912464
0900700010553,1.19380650548475e-11,15006264.6529429
0900700010568,1.19338162332318e-11,12415828.0528226
090070001091A,1.18858113986179e-11,7460184.75399526
0900700012511,1.20232292591321e-11,8297816.34735563
0900700010816,1.19192151663489e-11,8177832.84485198
0900700010820,1.19363445557702e-11,6844029.29391014
0900700012526,1.20427754948285e-11,18431968.15186
0900700010676,1.19678702374507e-11,15411161.937294
0900700010943,1.18020900971043e-11,9140874.67077225
0900700015287,1.20850374208807e-11,17826615.2125837
0900700010888,1.12776482279049e-11,12867840.0736601
0900700015107,1.13407696600248e-11,10963018.2150967
0900700013702,1.13651278527088e-11,8677368.54074603
0900700011142,1.13280726034592e-11,5525164.00241943
0900700011138,1.13475642280615e-11,14927204.6654134
0900700013717,1.131315795292e-11,7028194.02000365
0900700010638,1.14245014436803e-11,14135445.7602658
0900700010623,1.14925318943111e-11,10212848.7023813
0900700012386,1.17539840807715e-11,7706964.17774737
0900700012371,1.18871516134707e-11,4029733.52616062
0900700010318,1.15840713488745e-11,9349064.85208917
090070001369A,1.13483318675566e-11,7994676.15904201
0900700014503,1.13512305326357e-11,10765908.8584104
0900700010962,1.19089496021544e-11,6262941.15094248
0900700014912,1.18806581048976e-11,7547741.77607131
0900700013721,1.19109633773957e-11,9023631.13301111
0900700011015,1.18792215253829e-11,7696750.01670812
0900700015111,1.17931356402233e-11,9244603.98430106
090070001472A,1.18534389805379e-11,9554838.05880744
0900700010765,1.16942636369905e-11,10442496.8969632
0900700014683,1.17371338507979e-11,10613402.0844564
0900700010784,1.15019450020629e-11,13419867.4143916
0900700010835,1.15818800524351e-11,10420430.6418488
0900700013562,1.17214953544379e-11,15802543.1025935
0900700010178,1.17597362645749e-11,13371282.9920606
0900700011104,1.16346664176219e-11,12633661.3887918
0900700010587,1.18458016068894e-11,7060185.55671842
0900700013596,1.1667145411908e-11,11735026.5849482
0900700015677,1.18281501990955e-11,8096647.75688502
0900700014664,1.18785444065883e-11,10901907.5572341
0900700010731,1.19697941031146e-11,8171844.52656441
0900700010591,1.17849164913259e-11,9171839.76630715
0900700015605,1.16513251948026e-11,10976639.6783676
0900700012530,1.15773762074632e-11,8509511.2762874
0900700011087,1.17456680065688e-11,10409808.0159159
0900700015696,1.16182887403373e-11,13966058.3633114
0900700015681,1.16428176950981e-11,12241603.7682625
090070001077A,1.16702102773061e-11,10702097.2592892
0900700010619,1.15329410180666e-11,11375672.714812
0900700010604,1.17453344392798e-11,8285031.19895897
0900700014679,1.17903221177032e-11,11990392.2005218
0900700015268,1.17939732720428e-11,6558058.88431716
0900700012441,1.18576606586635e-11,8820937.20922819
0900700015253,1.16850719101514e-11,6932393.08155393
0900700011049,1.18711115897523e-11,8988684.81197975
0900700010303,1.16624061558698e-11,9038891.74337117
0900700010290,1.16312593503414e-11,9747626.72457195
090070001376A,1.18358675449779e-11,18038961.3463297
0900700011000,1.1842421759003e-11,9023877.54095145
0900700013670,1.18131963815709e-11,11704294.5034242
0900700014791,1.17679081132128e-11,9588465.04810627
0900700013666,1.17791584168484e-11,10921926.8418256
0900700010977,1.19001186539176e-11,8966135.65839333
0900700010981,1.1930496948466e-11,8543902.89835086
0900700015094,1.13372603018942e-11,11022456.3442585
0900700015770,1.13031947018368e-11,11126505.8401279
0900700015751,1.13269961241375e-11,11074240.8838844
0900700015766,1.12997029373762e-11,11107316.1662887
0900700015747,1.13537867536449e-11,10687732.7789537
0900700010479,1.15081645928485e-11,10796616.2731527
0900700013628,1.18142396199829e-11,21106236.6178316
0900700013613,1.17709317210966e-11,14214661.6528415
0900700010271,1.16511952225195e-11,9224591.61608991
0900700010854,1.14285116619234e-11,14741636.2469902
0900700015658,1.16869419744049e-11,11490464.0616671
0900700010089,1.18557706463381e-11,16520663.738351
0900700011091,1.16805664457698e-11,10668050.2045118
0900700012437,1.19042376253113e-11,6517550.05583087
0900700010746,1.19571963025061e-11,7338531.64502841
0900700015662,1.17388913708503e-11,10900746.9527213
0900700013581,1.17222437832938e-11,11609436.3193011
0900700011034,1.18401988247684e-11,8912235.49623818
0900700015592,1.16781220500899e-11,11136544.9271289
0900700011566,1.15485729677603e-11,10195576.7398515
0900700011354,1.1613248454018e-11,9341081.73162386
0900700011176,1.1677430121309e-11,11755257.22537
0900700011180,1.16587222441208e-11,11835690.7809661
0900700013238,1.14718045785433e-11,5266226.11568334
0900700015569,1.1468564607357e-11,6960729.24617422
0900700015554,1.15306267229431e-11,6006084.70828006
090070001426A,1.08747064857119e-11,4833692.00285873
0900700014274,1.0860377295349e-11,8399299.11465864
0900700013420,1.09126835904807e-11,7840218.74658251
0900700013100,1.1309423615803e-11,9266277.52857285
0900700012954,1.10573134215292e-11,6658855.43920768
0900700014838,1.09374077950292e-11,7200848.5011362
0900700015041,1.0908100625519e-11,7999030.56156026
0900700013365,1.09880759448359e-11,10379443.1553137
0900700014842,1.08121313079413e-11,8854348.74129958
0900700015319,1.11255492201316e-11,6461966.96846339
0900700012973,1.11002805064908e-11,8024957.10434221
0900700015342,1.12234139885163e-11,4072198.09344513
0900700013346,1.11260755682925e-11,6001409.16562112
0900700012723,1.10393714791124e-11,10398373.8961641
0900700015395,1.14956563964997e-11,14290902.9819991
0900700015380,1.16202037535247e-11,13051679.0901785
0900700014768,1.18058940531421e-11,12030642.5514279
0900700014772,1.17657240723362e-11,7286179.04156667
0900700013030,1.17733412572586e-11,6588134.9990618
0900700013276,1.14167686032884e-11,5537569.40365122
0900700015338,1.12600826501154e-11,6554676.61614381
090070001084A,1.14963455857219e-11,9284145.81392335
0900700015249,1.1354200825388e-11,11017123.0369864
0900700014414,1.13079980977621e-11,10149245.9776241
090070001401A,1.1502712462626e-11,6790733.10591429
0900700011778,1.15122568175527e-11,6121685.81004757
0900700012988,1.15042157978643e-11,5409337.78821493
0900700014024,1.14953713980508e-11,5589624.17368755
0900700013971,1.18117749765502e-11,7663460.37096355
0900700012672,1.15316804150846e-11,8525890.66204875
0900700013967,1.17634569518078e-11,7419652.00919681
0900700011265,1.19286086041279e-11,10215162.8204608
0900700015126,1.18134863365226e-11,8840256.99306233
0900700010464,1.16417528292503e-11,7861478.6960637
0900700010021,1.1924293814326e-11,11654062.2467603
0900700010036,1.18996702295536e-11,8125636.47103568
0900700013577,1.1675530055191e-11,15486755.2373396
0900700010286,1.16577789469666e-11,10813024.0451494
0900700010445,1.1796979983901e-11,8236112.07799436
0900700013558,1.1760296756246e-11,14926759.4434082
0900700010074,1.19338048627375e-11,8224718.88715614
0900700010750,1.191406145115e-11,9198943.1786163
0900700013651,1.17976614675055e-11,11729084.4259667
0900700010939,1.18242813542032e-11,9725636.9542107
0900700010360,1.21601312421907e-11,8913710.46327232
0900700011674,1.17840383613501e-11,15073252.7404169
0900700011496,1.18040353091725e-11,9920240.42599151
0900700011316,1.1818828758511e-11,13154410.67331
0900700013026,1.18061287344994e-11,9350023.97711055
0900700014058,1.18061125837762e-11,9374098.30453896
0900700015910,1.17176055633119e-11,13298037.6625058
0900700011636,1.18871656451084e-11,23593745.1225113
0900700011477,1.19310174768739e-11,6436751.36040263
090070001127A,1.19715892414256e-11,7837896.81889199
0900700011053,1.19104517600327e-11,7189142.33948427
090070001554A,1.14943765620092e-11,18159717.3292022
0900700014166,1.15967597405151e-11,7609465.30049169
0900700015130,1.16693561977502e-11,10008356.3530227
0900700015893,1.13956556014702e-11,9040249.63568705
0900700012831,1.15099659713205e-11,9697896.02365339
0900700013755,1.17226674428808e-11,8035872.49510043
0900700011227,1.18229820424141e-11,9538080.35509147
0900700011369,1.16616463471807e-11,10446395.7527112
