CVE_GEOAGE,AMPLIACION,ANDADOR,AVENIDA,BOULEVARD,CALLE,CALLEJON,CALZADA,CARRETERA,CERRADA,CIRCUITO,CONTINUACION,CORREDOR,DIAGONAL,EJE VIAL,OTRO,PASAJE,PEATONAL,PERIFERICO,PRIVADA,PROLONGACION,RETORNO,VIADUCTO,street_density
1510400012012,0,15.7878867676103,33.0782096420551,0,14.6600206374124,60.4867836965295,0,0,18.9238368789849,0,0,0,0,0,0,0,0,0,1.62500779240491,20.6085865530043,0,0,0.0184841762092703
1510400010800,0,36.8384024577573,45.7377713569157,0,11.4836828326397,0,0,0,3.67963494869151,0,0,0,0,0,65.4596571678131,0,0,0,18.958424244724,0,0,0,0.0123880955454465
151040001221A,0,248.659216589862,0,0,10.9950154780593,0,0,0,0,0,0,0,0,0,24.5473714379299,0,0,0,5.68752727341719,0,0,0,0.0317014743554788
1510400010567,0,0,25.7274963882651,371.741691468254,28.8313739202444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329537275248581
1510400010571,0,0,5.14549927765302,0,31.958844989559,0,0,0,26.4933716305789,0,0,0,0,0,0,0,0,0,4.55002181873375,115.408084696824,0,0,0.0307789039123166
1510400010815,0,0,4.28791606471085,37.1741691468254,21.257029924248,0,0,0,11.0389048460745,0,0,0,0,0,16.3649142919533,0,0,0,15.1667393957792,0,0,0,0.0266913033650663
1510400012027,0,22.1030414746544,34.3033285176868,0,25.5084359090976,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9250763655681,86.5560635226179,0,0,0.022007113269089
1510400010317,0,0,36.4472865500422,0,20.8905294083127,0,0,0,0,0,0,0,0,0,73.6421143137897,0,0,0,0,36.0650264677575,0,0,0.0221527430586237
1510400010891,0,0,227.259551429675,0,22.7230319879892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318120812240311
1510400010529,0,0,0,371.741691468254,44.957396621398,0,0,0,36.7963494869151,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339894648923144
1510400010514,0,0,6.86066570353735,490.699032738095,15.2464214629089,0,0,0,17.6622477537193,0,0,0,0,0,0,0,0,0,9.10004363746751,0,0,0,0.0209562383962862
1510400010232,0,22.1030414746544,0,847.571056547619,12.0212169226782,0,92.5223765432099,0,0,0,0,0,0,0,0,0,0,0,4.55002181873375,0,0,0,0.0239296119982758
1510400011993,0,176.824331797235,0,0,35.1840495297898,0,0,0,30.9089335690087,0,0,0,0,0,0,0,0,0,18.200087274935,288.52021174206,0,0,0.0318602893715906
1510400010016,0,0,15.7223589039398,0,19.7910278605067,0,0,451.270430107527,11.0389048460745,0,0,0,0,0,16.3649142919533,0,0,0,3.7916848489448,0,0,0,0.0100740489911816
1510400012258,0,96.7008064516129,11.7917691779548,167.283761160714,10.8117652200916,0,0,84.6132056451613,11.0389048460745,0,0,0,0,0,24.5473714379299,0,0,0,12.7969363651887,0,0,0,0.026858210786693
1510400012224,0,331.545622119816,0,0,15.6373553465732,0,0,0,0,0,0,0,0,0,0,0,0,0,34.1251636405032,0,0,0,0.0274730625447271
151040001100A,0,276.28801843318,32.1593704853314,0,13.9270196055418,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5938727303774,0,0,0,0.028359999062649
1510400010995,0,0,114.344428392289,0,14.171353282832,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7501090936688,0,0,0,0.0182401630855272
1510400010957,0,331.545622119816,42.8791606471085,0,25.2885355995364,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53129091012579,0,0,0,0.0339749761114219
1510400010942,0,27.628801843318,57.8868668735964,0,17.5920247648949,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9063454569602,0,0,0,0.0285146343607696
1510400010938,0,0,12.8637481941325,0,39.5820557210135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202332836364756
1510400011847,0,262.473617511521,5.35989508088856,27.880626860119,7.69651083464151,0,375.87215470679,0,0,48.1949356913183,0,0,0,0,0,0,0,0,17.0625818202516,0,670.132265275708,0,0.037395726861106
1510400011940,0,0,55.742908841241,223.045014880952,18.8747765706685,0,0,0,55.1945242303727,16.0649785637728,0,0,0,0,12.273685718965,0,0,0,15.6407000018973,72.1300529355149,0,0,0.00961608028650794
1510400011936,0,0,20.3676013073765,27.880626860119,6.96350980277089,0,0,0,2.75972621151863,144.584807073955,0,0,0,0,61.3684285948248,0,0,0,9.95317272848009,108.195079403272,0,0,0.00844860873432572
1510400010798,0,0,51.4549927765302,0,21.6235304401833,0,0,0,0,0,0,0,0,0,24.5473714379299,0,0,0,31.2814000037946,0,0,0,0.0289396646356703
1510400010586,0,0,15.7223589039398,0,19.7910278605067,246.987700094162,0,0,36.7963494869151,0,0,0,0,0,0,0,0,0,15.1667393957792,120.216754892525,0,0,0.0247702606910774
1510400011796,0,13.814400921659,53.5989508088856,27.880626860119,15.2097714113154,26.4629678672316,0,0,44.1556193842981,16.0649785637728,0,0,0,0,0,0,0,0,11.3750545468344,0,0,0,0.0257094341119717
1510400011885,0,0,20.0102749686506,0,25.1663687608913,70.5679143126177,0,0,18.3981747434576,0,0,0,0,0,0,0,0,0,13.2708969713068,120.216754892525,0,0,0.0099711692678624
1510400011870,0,128.934408602151,60.0308249059519,334.567522321429,20.7683625696676,0,0,0,0,0,0,0,0,0,16.3649142919533,0,0,0,1.8958424244724,0,0,0,0.00755738968213276
1510400010139,0,0,23.1547467494386,66.9135044642857,13.047418367297,63.5111228813559,115.652970679012,29.0102419354839,17.6622477537193,0,0,0,0,0,9.81894857517196,0,0,0,30.7126472764528,28.852021174206,0,0,0.0223865220979832
151040001189A,0,13.814400921659,0,0,25.471785857504,105.851871468927,0,0,19.3180834806304,16.0649785637728,0,0,0,0,0,0,0,0,12.7969363651887,144.26010587103,111.688710879285,0,0.0172170870900326
1510400010641,0,0,0,74.3483382936508,16.1260227011536,35.2839571563089,0,0,11.0389048460745,0,0,0,0,0,0,0,0,0,3.7916848489448,24.043350978505,0,0,0.0200374986457102
1510400012099,0,0,2.85861070980723,0,24.4333677290207,0,0,0,14.718539794766,0,0,0,0,0,81.8245714597663,0,0,0,20.8542666691964,288.52021174206,0,0,0.0188010371321712
1510400012101,0,0,0,0,21.9900309561186,35.2839571563089,0,0,22.0778096921491,0,0,0,0,0,65.4596571678131,0,0,0,5.68752727341719,96.1734039140199,0,0,0.0358389490583924
1510400011160,0,0,0,0,87.9601238244744,105.851871468927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276817213702945
1510400011565,0,0,4.28791606471085,0,28.0983728883738,35.2839571563089,0,0,22.0778096921491,0,0,0,0,0,49.0947428758598,0,0,0,30.3334787915584,0,0,0,0.0151064854667048
1510400011372,0,0,11.026069880685,0,16.9637381661486,30.2433918482647,0,0,15.7698640658208,0,0,0,0,0,28.0541387862056,0,0,0,3.25001558480982,82.434346212017,0,0,0.0259967995614412
1510400011902,0,0,41.6540417714768,0,17.8014536311436,90.7301755447942,0,0,37.8476737579698,0,0,0,1616.02425876011,0,98.1894857517196,0,0,0,13.0000623392393,0,0,0,0.0124165001403964
1510400011921,0,27.628801843318,34.3033285176868,0,21.0737796662803,52.9259357344633,0,0,60.7139766534099,0,0,0,0,0,36.8210571568949,0,0,0,15.6407000018973,144.26010587103,0,0,0.0374661281235781
1510400012169,0,372.988824884793,24.6555173720874,0,9.34576315635041,26.4629678672316,0,36.2628024193548,33.1167145382236,0,0,0,0,0,0,0,0,0,8.53129091012579,54.0975397016362,0,0,0.027629485864164
1510400012173,0,18.4192012288786,20.0102749686506,0,14.9043543147026,0,0,112.817607526882,51.5148892816811,0,0,0,0,0,0,0,0,0,9.47921212236199,0,0,0,0.0209802460152998
1510400011442,0,0,48.5963820667229,0,19.5466941832165,0,0,80.5840053763441,29.4370795895321,0,0,0,0,0,16.3649142919533,0,0,0,15.1667393957792,0,0,0,0.0175175562323649
1510400010340,0,0,8.57583212942169,0,17.8852251776431,0,0,0,8.83112387685963,0,0,0,4524.8679245283,0,19.6378971503439,0,0,0,0,0,0,0,0.0263601281867204
1510400011029,0,248.659216589862,23.5835383559097,0,24.9220350836011,0,0,0,0,0,0,0,0,0,49.0947428758598,0,0,0,0,0,0,0,0.040371338673286
1510400011014,0,0,61.7459913318362,0,31.3724441640625,0,0,0,17.6622477537193,0,0,0,6787.30188679245,0,0,0,0,0,2.27501090936688,0,0,0,0.0311068174980193
1510400011955,0,0,12.0061649811904,0,31.0792437513143,0,0,0,35.3244955074385,0,0,0,6787.30188679245,0,0,0,0,0,4.55002181873375,0,0,0,0.0241669937508793
1510400012366,0,0,14.2930535490362,0,7.3300103187062,0,0,0,0,0,0,0,0,0,0,0,0,0,18.958424244724,0,0,0,0.0107500790229089
1510400010374,0,0,21.4395803235542,0,14.4156869601222,0,192.754951131687,0,11.0389048460745,0,0,0,0,0,0,0,0,0,1.8958424244724,96.1734039140199,0,0,0.0304362774103332
1510400010603,0,0,22.0521397613701,0,21.9900309561186,30.2433918482647,0,0,47.3095921974623,0,0,0,0,0,0,0,0,0,22.7501090936688,41.2171731060085,255.288482009793,0,0.0293550824810265
1510400010707,0,0,26.9526152638967,0,21.7806020898699,0,0,13.814400921659,9.46191843949246,0,0,0,0,0,112.216555144822,0,0,0,9.75004675442947,0,382.93272301469,0,0.0288420342860232
1510400010694,0,0,30.8729956659181,0,26.3880371473423,0,0,0,79.4801148917366,25.7039657020364,0,0,0,0,0,0,0,0,11.3750545468344,0,0,0,0.0233088043271408
1510400010590,0,0,58.6015195510482,0,29.564374952115,0,0,0,0,42.8399428367274,0,0,0,0,16.3649142919533,0,0,0,0,48.08670195701,595.673124689518,0,0.0204881740001074
1510400010675,0,0,40.0205499373012,0,24.1890340517305,0,0,0,3.67963494869151,107.099857091819,0,0,0,0,49.0947428758598,0,0,0,5.68752727341719,0,0,0,0.0275958318697797
151040001068A,0,303.916820276498,2.14395803235542,0,11.3615159939946,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8437636367086,0,0,0,0.0363118236183455
1510400011052,0,0,16.0796852426657,473.970656622024,12.8275180577359,0,202.392698688272,60.4380040322581,5.51945242303727,0,0,0,0,0,24.5473714379299,0,0,0,14.218818183543,0,0,0,0.00973251497700156
1510400011122,0,0,0,669.135044642857,10.7506818007691,0,115.652970679012,32.2336021505376,3.67963494869151,0,0,0,0,0,294.568457255159,0,0,0,0,0,0,0,0.0276537475879752
1510400011118,0,0,6.86066570353735,981.398065476191,14.0736198119159,0,0,0,0,0,0,0,0,0,432.033737307566,0,0,0,29.5751418217694,0,0,0,0.0270421559286718
1510400011103,0,0,10.290998555306,89.218005952381,27.8540392110836,0,0,0,0,0,0,0,0,0,39.2757943006878,0,0,0,9.10004363746751,0,0,0,0.0238093390992581
1510400011067,0,0,80.0410998746025,0,43.4913945576568,0,0,0,0,0,0,0,0,0,65.4596571678131,0,0,0,0,0,0,0,0.0339939504370953
1510400012239,0,165.772811059908,5.71722141961446,0,7.81867767328661,0,0,0,0,0,0,0,0,0,16.3649142919533,0,0,0,3.7916848489448,48.08670195701,0,0,0.0155689005575021
1510400012243,0,110.515207373272,8.57583212942169,0,13.4872189864194,0,0,212.741774193548,0,0,0,0,0,0,58.9136914510318,0,0,0,0,0,0,0,0.0216435148046664
1510400010355,0,0,20.5819971106121,0,25.2152354963493,0,0,0,17.6622477537193,0,0,0,0,0,98.1894857517196,0,0,0,11.3750545468344,0,0,0,0.0325162962534384
1510400012046,0,0,0,0,30.0530423066954,0,0,0,11.0389048460745,0,0,0,0,0,0,0,0,0,17.0625818202516,0,223.377421758569,0,0.0182956211426679
1510400011851,0,0,46.3094934988771,0,7.3300103187062,0,0,0,0,0,0,0,0,0,19.6378971503439,0,0,0,4.55002181873375,57.7040423484119,0,0,0.0144106527458269
1510400011033,0,0,34.3033285176868,0,15.8328222884054,0,0,0,4.41556193842981,0,0,0,0,0,39.2757943006878,0,0,0,2.27501090936688,0,0,0,0.0315334954871855
1510400011048,0,397.854746543779,1.71516642588434,0,19.0580268286361,0,0,19.3401612903226,0,0,0,0,0,0,0,0,0,0,4.55002181873375,0,0,0,0.0297374266380664
1510400011071,0,78.9394338380514,22.0521397613701,0,30.5766144723173,0,0,0,28.3857553184774,0,0,0,0,0,28.0541387862056,0,0,0,35.7501714329081,41.2171731060085,0,0,0.0273596532699173
1510401052328,0,0,10.7197901617771,0,8.42951186651213,0,0,0,5.51945242303727,0,0,0,0,0,0,0,0,0,2.8437636367086,0,0,0,0.0265455015194393
1510401052313,0,0,0,0,6.59700928683558,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3750545468344,0,0,0,0.0412426141023257
1510401052277,0,0,64.3187409706627,0,79.8971124738976,0,0,32.2336021505376,62.5537941277557,0,0,0,0,0,65.4596571678131,0,0,0,64.4586424320615,0,0,0,0.0255480215334381
1510401052281,0,0,17.1516642588434,0,10.7506818007691,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1667393957792,0,0,0,0.0319376492313803
1510800010072,0,0,25.7274963882651,0,67.436094932097,0,578.264853395062,0,114.068683409437,0,0,0,0,0,0,0,0,0,125.125600015178,216.390158806545,0,0,0.0232224589901002
151080001034A,0,0,0,0,42.514059848496,0,0,48.3504032258065,121.42795330682,0,0,0,0,0,0,0,0,0,99.5317272848009,0,0,0,0.0160008941991667
151080001002A,0,0,1.71516642588434,0,41.0480577847547,0,0,96.7008064516129,70.648991014877,0,0,0,0,0,0,0,0,0,31.8501527311363,0,0,0,0.0193848564966071
1510800010068,0,0,0,0,86.0054544061528,0,0,0,154.544667845043,0,0,0,0,0,0,0,0,0,132.708969713068,0,0,0,0.0207233784754215
1510800010227,0,0,5.14549927765302,0,20.2308284796291,0,0,135.381129032258,48.5711813227279,0,0,0,0,0,0,0,0,0,40.9501963686038,0,0,0,0.0121722700938861
1510800010439,0,0,2.85861070980723,0,3.90933883664331,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1667393957792,0,0,0,0.015046048465608
1510800010392,0,0,49.3110347441747,0,31.1525438545014,0,0,0,60.7139766534099,0,0,0,0,0,0,0,0,0,162.09452729239,0,0,0,0.0112770927984596
1510800010354,0,0,38.5912445823976,0,37.0165521094663,0,0,0,71.7528814994845,0,0,0,0,0,0,0,0,0,36.9689272772118,0,0,0,0.0204084246979429
1510800010034,0,0,4.90047550252668,0,23.4560330198598,30.2433918482647,0,13.814400921659,6.3079456263283,0,0,0,0,0,0,0,0,0,26.0001246784786,20.6085865530043,0,0,0.0199214323997527
1510800010369,0,0,79.3264471971507,0,27.4875386951483,0,0,0,33.1167145382236,0,0,0,0,0,0,0,0,0,34.1251636405032,0,0,0,0.0219659097546353
1510800010424,0,0,0,0,27.8540392110836,0,0,0,7.35926989738302,0,0,0,0,0,0,0,0,0,22.7501090936688,0,0,0,0.029317801135166
1510800010208,0,0,30.0154124529759,0,62.0607540317125,0,0,16.1168010752688,73.5926989738302,0,0,0,0,0,0,0,0,0,96.6879636480923,192.34680782804,0,0,0.0173780400902962
1510800010443,0,0,20.0102749686506,0,15.6373553465732,0,0,0,0,0,0,0,0,0,0,0,0,0,41.7085333383927,0,0,0,0.0157883871664063
1510800010335,0,0,12.8637481941325,0,35.6727168843702,0,0,16.1168010752688,47.8352543329896,0,0,0,0,0,0,0,0,0,53.0835878852271,48.08670195701,0,0,0.018321796387714
1510800010585,0,0,0,0,20.5240288923774,0,0,0,7.35926989738302,0,0,0,0,0,0,0,0,0,7.58336969788959,0,0,0,0.0287574662761444
1510800010231,0,0,1.71516642588434,0,30.786043338566,0,370.089506172839,0,79.4801148917366,0,0,0,0,0,0,0,0,0,54.6002618248051,0,0,0,0.0175022588389135
1510800010405,0,0,0,0,15.5396218756571,0,277.56712962963,19.3401612903226,44.1556193842981,0,0,0,0,0,0,0,0,0,20.4750981843019,0,0,0,0.018780387742034
1510800010547,0,0,8.57583212942169,0,29.564374952115,0,192.754951131687,209.518413978495,51.5148892816811,0,0,0,0,0,0,0,0,0,37.916848489448,0,0,0,0.0198808010268902
1510800140566,0,0,0,0,29.8087086294052,0,0,0,0,0,0,0,0,0,0,0,0,0,223.709406087743,192.34680782804,0,0,0.0296072719856684
1510800140373,0,0,85.7583212942169,0,38.6047210118527,0,0,80.5840053763441,84.6316038199048,0,0,0,0,0,0,0,0,0,229.39693336116,24.043350978505,0,0,0.0110253554616537
1510800140570,0,0,0,0,46.4233986851393,0,0,0,0,0,0,0,0,0,0,0,0,0,242.667830332467,48.08670195701,0,0,0.0236151918138753
1510800140477,0,0,10.290998555306,0,15.5396218756571,0,0,19.3401612903226,17.6622477537193,0,0,0,0,0,0,0,0,0,45.5002181873375,0,0,0,0.020155210783905
151080063059A,0,0,0,0,34.2067148206289,0,0,0,0,0,0,0,0,0,32.7298285839065,0,0,0,477.752290967044,0,0,0,0.0262791284417292
1510900010116,0,0,4.28791606471085,371.741691468254,24.4333677290207,0,0,0,80.9519688712132,21.4199714183637,0,0,0,0,0,0,0,0,13.2708969713068,0,0,0,0.0149217661267789
1510900010101,0,0,11.026069880685,0,19.8957422936311,30.2433918482647,0,27.628801843318,50.4635650106264,18.3599755014546,0,0,0,0,0,0,0,0,19.5000935088589,0,0,0,0.0161487475195864
1510900010084,0,0,31.4447178078795,371.741691468254,28.0983728883738,0,0,0,125.107588255511,0,0,0,0,0,0,0,0,0,45.5002181873375,216.390158806545,0,0,0.017431742763258
151090001007A,0,0,35.7326338725904,223.045014880952,22.9673656652794,0,0,16.1168010752688,58.8741591790642,0,0,0,0,0,0,0,0,0,18.958424244724,0,0,0,0.0178271460188681
1510900010347,0,0,63.246761954485,167.283761160714,9.16251289838275,0,0,12.0876008064516,44.1556193842981,0,0,0,0,0,12.273685718965,0,0,0,17.0625818202516,72.1300529355149,0,0,0.00687900710570138
1510900010065,0,0,32.5881620918024,0,13.7804193991677,42.3407485875706,0,0,26.4933716305789,0,0,0,0,0,0,0,0,0,25.0251200030357,0,0,0,0.0140431148618781
1510900011805,0,0,18.580969613747,0,36.4057179162408,0,0,193.401612903226,22.0778096921491,128.519828510182,0,0,0,0,0,0,0,0,36.0210060649756,0,0,0,0.0176100765002052
1510900011843,0,0,8.57583212942169,0,11.7280165099299,0,0,48.3504032258065,11.0389048460745,0,0,0,0,0,0,0,0,0,51.1877454607547,72.1300529355149,0,0,0.00712241002306933
1510900010690,0,0,18.3767831344751,31.8635735544218,10.2620144461887,0,0,55.2576036866359,53.6175378237906,18.3599755014546,0,0,0,0,0,0,0,0,52.0002493569572,0,0,0,0.010153673940067
1510900010351,0,0,28.5861070980723,0,8.06301135057682,70.5679143126177,0,0,25.7574446408406,0,0,0,0,0,32.7298285839065,0,0,0,0,240.43350978505,0,0,0.00748637896110801
1510900010120,0,0,4.28791606471085,557.612537202381,17.8363584421851,0,0,0,77.2723339225217,42.8399428367274,0,0,0,0,0,0,0,0,32.2293212160308,0,0,0,0.0120700573247366
1510900011858,0,0,14.2930535490362,0,9.77334709160827,0,0,225.635215053763,22.0778096921491,0,0,0,0,0,32.7298285839065,0,0,0,20.8542666691964,0,0,0,0.00427403735163718
151090003085A,0,0,0,0,111.416156844334,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7501090936688,0,0,0,0.0322863999111718
1510900030845,0,0,3.43033285176868,0,40.4616569592582,0,0,0,8.83112387685963,179.927759914255,0,0,0,0,0,0,0,0,6.82503272810063,0,0,0,0.033187276061511
1510900031415,0,0,0,0,8.06301135057682,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68752727341719,0,0,0,0.0238655465887362
1510900031364,0,22.1030414746544,8.57583212942169,0,5.86400825496496,0,0,0,8.83112387685963,0,0,0,0,0,19.6378971503439,0,0,0,0,0,0,0,0.0317408422597507
151090003135A,0,18.4192012288786,22.8688856784578,0,11.9723501872201,0,38.5509902263374,0,33.1167145382236,0,0,0,0,0,0,0,0,0,5.68752727341719,0,0,0,0.0253319701552714
1510900030474,0,0,150.07706226488,0,59.3730835815202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309577047488073
1510900030741,0,0,37.161939227494,0,29.564374952115,0,77.1019804526749,0,7.35926989738302,0,0,0,0,0,0,0,0,0,17.0625818202516,24.043350978505,0,0,0.0295204426891587
1510900030968,0,0,55.742908841241,0,39.2155552050782,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53129091012579,144.26010587103,0,0,0.0282870282805523
1510900031646,0,0,4.28791606471085,0,46.9120660397197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317628354606048
1510900030807,0,309.442580645161,41.1639942212241,0,28.4404400365801,0,0,0,0,51.4079314040729,0,0,0,0,0,0,0,0,9.10004363746751,0,0,0,0.0308564093725828
1510900031612,0,309.442580645161,78.8976555906796,0,20.2308284796291,0,0,0,13.2466858152894,0,0,0,0,0,0,0,0,0,2.27501090936688,0,0,0,0.0332721747199015
1510900031595,0,142.090980908492,3.67535662689501,605.407897534014,18.4297402298899,0,0,0,6.3079456263283,0,0,0,0,0,0,0,0,0,19.5000935088589,41.2171731060085,0,0,0.0281176960952903
1510900031580,0,165.772811059908,2.14395803235542,780.657552083333,23.0895325039245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251493005498802
1510900031608,0,147.353609831029,40.0205499373012,594.786706349206,17.1033574103145,0,0,0,7.35926989738302,0,0,0,0,0,0,0,0,0,3.7916848489448,0,0,0,0.0235194251173264
1510900031720,0,0,20.0102749686506,892.18005952381,14.6600206374124,0,0,128.934408602151,25.7574446408406,0,0,0,0,0,0,0,0,0,70.1461697054787,0,0,0,0.0128389417560556
1510900031716,0,0,74.323878454988,0,34.9397158524996,105.851871468927,0,96.7008064516129,58.8741591790642,0,0,0,0,0,0,0,0,0,45.5002181873375,0,0,0,0.0219436680025182
1510900030703,0,0,34.3033285176868,260.219184027778,23.4560330198598,0,0,80.5840053763441,44.1556193842981,0,0,0,0,0,0,0,0,0,5.68752727341719,0,0,0,0.0259886485317871
151090003128A,0,0,34.3033285176868,0,55.4148780094189,0,0,0,13.2466858152894,539.783279742765,0,0,0,0,0,0,0,0,31.8501527311363,0,0,0,0.028474207788004
1510900031275,0,0,38.5912445823976,0,29.0757075975346,0,0,0,11.0389048460745,149.939799928546,0,0,0,0,16.3649142919533,0,0,0,18.958424244724,0,0,0,0.0273130361009381
1510900030760,0,0,22.2971635364964,0,31.3724441640625,84.6814971751413,0,0,4.41556193842981,359.85551982851,0,0,0,0,0,0,0,0,0,0,0,0,0.0309221795623689
1510900030050,0,1967.17069124424,77.1824891647952,535.308035714286,12.6076177481747,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27501090936688,0,0,0,0.0332121263746709
1510900030489,0,0,81.4704052295061,0,59.3730835815202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336637354702344
1510900030722,0,27.628801843318,42.8791606471085,55.7612537202381,26.3880371473423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256060018094115
1510900030031,0,47.3636603028308,31.8530907664234,0,30.1577567398198,90.7301755447942,0,165.772811059908,75.6953475159396,0,0,0,0,0,0,0,0,0,21.1251013012639,0,0,0,0.024537678080876
1510900031044,0,0,36.4472865500422,0,19.4245273445714,0,0,0,11.0389048460745,0,0,0,0,0,0,0,0,0,65.4065636442977,0,0,0,0.0260773632682203
1510900031735,0,0,1.71516642588434,0,17.0056239393984,0,0,193.401612903226,13.2466858152894,0,0,0,0,0,0,0,0,0,2.27501090936688,0,0,0,0.0216343459352914
1510900031769,0,0,1.71516642588434,0,4.98440701672022,0,0,58.0204838709677,0,0,0,0,0,0,196.378971503439,0,0,0,22.7501090936688,0,0,0,0.0052735794152106
1510900031260,0,0,73.7521563130266,0,26.3880371473423,0,0,0,8.83112387685963,0,0,0,0,0,0,0,0,0,9.10004363746751,28.852021174206,0,0,0.0264076502282658
1510900030455,0,0,49.3110347441747,0,26.7545376632776,0,0,0,38.6361669612609,0,0,0,0,0,0,0,0,0,2.8437636367086,0,0,0,0.0255079858796286
151090003142A,0,0,13.7213314070747,0,5.27760742946846,0,0,0,13.2466858152894,0,0,0,0,0,39.2757943006878,0,0,0,6.82503272810063,0,0,0,0.0197829355630387
151090003174A,0,82.8864055299539,2.14395803235542,27.880626860119,15.0265211533477,26.4629678672316,0,96.7008064516129,11.0389048460745,0,0,0,0,0,0,0,0,0,5.68752727341719,0,0,0,0.0246402380968061
1510900031542,0,0,30.0154124529759,0,57.907081517779,0,0,0,22.0778096921491,289.16961414791,0,0,0,0,0,0,0,0,0,0,0,0,0.0279818814669875
1510900031538,0,0,0,0,47.2052664524679,0,0,0,26.4933716305789,308.447588424437,0,0,0,0,0,0,0,0,13.6500654562013,86.5560635226179,0,0,0.0307983978735401
1510900030953,0,0,66.4626990030181,0,45.8125644919138,0,0,0,22.0778096921491,0,0,0,0,0,0,0,0,0,14.218818183543,0,0,0,0.0277956309403936
151090003046A,0,0,21.4395803235542,0,46.5455655237844,0,0,0,38.6361669612609,0,0,0,0,0,0,0,0,0,2.8437636367086,0,0,0,0.0307070373757952
1510900030756,0,0,78.8976555906796,0,26.0948367345941,0,0,0,13.2466858152894,77.1118971061093,0,0,0,0,0,0,0,0,15.9250763655681,0,0,0,0.0274347927198119
1510900030826,0,0,77.1824891647952,0,43.9800619122372,0,0,0,22.0778096921491,0,0,0,0,0,0,0,0,0,5.68752727341719,0,0,0,0.0292510684900178
1510900031627,0,0,4.28791606471085,0,15.1486879919928,0,0,0,11.0389048460745,0,0,0,0,0,16.3649142919533,0,0,0,32.2293212160308,24.043350978505,0,0,0.0228471310413703
1510900031631,0,276.28801843318,47.1670767118193,0,41.0480577847547,0,0,0,25.7574446408406,0,0,0,0,0,0,0,0,0,70.1461697054787,72.1300529355149,0,0,0.0329069885642129
1510900031561,0,128.934408602151,58.6015195510482,260.219184027778,17.3476910876047,0,0,0,3.67963494869151,0,0,0,0,0,0,0,0,0,7.58336969788959,0,0,0,0.0271801066158888
1510900031557,0,0,40.735202614753,0,41.41455830069,0,0,0,16.5583572691118,0,0,0,0,0,0,0,0,0,2.8437636367086,0,0,0,0.0328856472398142
1510900030737,0,0,31.4447178078795,0,41.5367251393351,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3750545468344,0,0,0,0.029225004781037
1510900030597,0,0,44.5943270729928,0,28.7336404493283,0,0,0,48.5711813227279,462.671382636656,0,0,0,0,0,0,0,0,22.7501090936688,0,0,0,0.0309595094717917
1510900030794,0,0,21.4395803235542,0,76.9651083464151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312001950440446
1510900031059,0,0,9.80095100505336,31.8635735544218,16.3354515674024,0,0,359.174423963134,12.6158912526566,0,0,0,0,0,0,0,0,0,65.0003116961965,41.2171731060085,0,0,0.0149062471689371
1510900031082,0,165.772811059908,17.1516642588434,0,20.5240288923774,0,0,0,29.4370795895321,0,0,0,0,0,16.3649142919533,0,0,0,11.3750545468344,0,0,0,0.0255913495087416
1510900030614,0,66.3091244239631,44.5943270729928,0,19.3512272413844,0,0,0,13.2466858152894,0,0,0,0,0,0,0,0,0,63.7003054622726,0,0,0,0.00789483246615471
151090003078A,0,0,60.0308249059519,0,39.5820557210135,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7916848489448,0,0,0,0.0276057561681377
1510900030775,0,0,85.7583212942169,0,60.1060846133908,0,0,0,36.7963494869151,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033950008396457
1510900030633,0,13.814400921659,19.2956222911988,0,7.51326057667386,0,0,84.6132056451613,0,48.1949356913183,0,0,0,0,36.8210571568949,0,0,0,8.53129091012579,54.0975397016362,0,0,0.00641869587611289
